Code Insee,Commune,Latitude,Longitude
43073,Cistrières,45.33,3.609
43074,Cohade,45.335,3.371
43076,Connangles,45.299,3.646
43077,Costaros,44.892,3.842
43078,Coubon,45.0,3.927
43080,Craponne-sur-Arzon,45.332,3.853
43083,Cubelles,44.997,3.564
43084,Cussac-sur-Loire,44.985,3.875
43085,Desges,45.022,3.442
43086,Domeyrat,45.246,3.506
43088,Espalem,45.303,3.233
43089,Espaly-Saint-Marcel,45.046,3.858
43090,Esplantas-Vazeilles,44.903,3.547
43091,Les Estables,44.907,4.141
43092,Fay-sur-Lignon,44.986,4.212
43093,Félines,45.265,3.753
43095,Fix-Saint-Geneys,45.142,3.665
43096,Fontannes,45.289,3.43
43097,Freycenet-la-Cuche,44.898,4.094
43098,Freycenet-la-Tour,44.935,4.07
43100,Frugières-le-Pin,45.271,3.5
43101,Goudet,44.893,3.921
43103,Grenier-Montgon,45.286,3.21
43104,Grèzes,44.91,3.469
43105,Javaugues,45.292,3.49
43108,Jullianges,45.306,3.782
43109,Lafarre,44.837,3.989
43110,Lamothe,45.315,3.427
43111,Landos,44.85,3.845
43113,Lantriac,44.989,4.004
43115,Laussonne,44.967,4.052
43116,Laval-sur-Doulon,45.355,3.568
43117,Lavaudieu,45.263,3.455
43119,Lavoûte-sur-Loire,45.12,3.903
43122,Lissac,45.134,3.76
43124,Loudes,45.098,3.745
43125,Lubilhac,45.243,3.252
43126,Malrevers,45.099,3.967
43128,Malvières,45.343,3.726
43130,Mazet-Saint-Voy,45.044,4.24
43133,Mercœur,45.188,3.304
43135,Le Monastier-sur-Gazeille,44.934,4.007
43136,Monistrol-d'Allier,44.976,3.636
43138,Monlet,45.229,3.714
43139,Montclard,45.264,3.58
43140,Le Monteil,45.067,3.913
43144,Moudeyres,44.949,4.103
43145,Ouides,44.906,3.74
43147,Paulhac,45.295,3.341
43152,Polignac,45.08,3.861
43154,Pradelles,44.765,3.872
43156,Présailles,44.891,4.044
43157,Le Puy-en-Velay,45.028,3.895
43160,Rauret,44.805,3.801
43162,Retournac,45.219,4.028
43164,Roche-en-Régnier,45.233,3.948
43165,Rosières,45.131,4.003
43168,Saint-Arcons-de-Barges,44.834,3.924
43170,Saint-Beauzire,45.277,3.283
43173,Saint-Christophe-d'Allier,44.849,3.702
43174,Saint-Christophe-sur-Dolaison,44.99,3.826
43178,Saint-Didier-sur-Doulon,45.305,3.548
43180,Saint-Étienne-du-Vigan,44.789,3.836
43181,Saint-Étienne-Lardeyrol,45.086,4.006
43182,Saint-Étienne-sur-Blesle,45.304,3.126
43186,Saint-Front,44.973,4.139
43187,Saint-Geneys-près-Saint-Paulien,45.174,3.831
43189,Saint-Georges-Lagricol,45.304,3.888
43190,Saint-Germain-Laprade,45.033,3.978
43192,Saint-Haon,44.855,3.762
43194,Saint-Hostien,45.078,4.049
43195,Saint-Ilpize,45.2,3.406
43196,Saint-Jean-d'Aubrigoux,45.364,3.811
43197,Saint-Jean-de-Nay,45.065,3.69
43198,Saint-Jean-Lachalm,44.942,3.724
43201,Saint-Julien-d'Ance,45.306,3.924
43206,Saint-Just-près-Brioude,45.233,3.331
43207,Saint-Laurent-Chabreuges,45.277,3.347
43210,Saint-Martin-de-Fugères,44.907,3.946
43214,Saint-Pal-de-Senouire,45.258,3.647
43215,Saint-Paul-de-Tartas,44.799,3.894
43216,Saint-Paulien,45.135,3.821
43217,Saint-Pierre-du-Champ,45.246,3.888
43218,Saint-Pierre-Eynac,45.047,4.027
43219,Saint-Préjet-Armandon,45.249,3.552
43220,Saint-Préjet-d'Allier,44.92,3.625
43221,Saint-Privat-d'Allier,45.002,3.67
43225,Saint-Vénérand,44.875,3.675
43226,Saint-Vert,45.377,3.542
43228,Saint-Victor-sur-Arlanc,45.336,3.776
43229,Saint-Vidal,45.075,3.799
43230,Saint-Vincent,45.152,3.898
43231,Salettes,44.866,3.981
43232,Salzuit,45.21,3.483
43233,Sanssac-l'Église,45.046,3.791
43234,Saugues,44.948,3.539
43237,Sembadel,45.272,3.694
43238,Séneujols,44.954,3.783
43241,Solignac-sur-Loire,44.958,3.881
43245,Thoras,44.859,3.561
43250,Vals-le-Chastel,45.271,3.528
43251,Vals-près-le-Puy,45.024,3.866
43253,Les Vastres,44.99,4.27
43254,Vazeilles-Limandre,45.117,3.694
43256,Venteuges,44.982,3.483
43257,Vergezac,45.032,3.734
43259,Vernassal,45.146,3.711
43260,Le Vernet,45.039,3.662
43262,Vieille-Brioude,45.251,3.404
43263,Vielprat,44.851,3.951
43264,Villeneuve-d'Allier,45.194,3.378
43267,Vorey,45.193,3.905
44031,La Chapelle-Glain,47.62,-1.195
44036,Châteaubriant,47.722,-1.387
44051,Derval,47.658,-1.678
44054,Erbray,47.669,-1.322
44058,Fercé,47.8,-1.388
44065,Grand-Auverné,47.576,-1.312
44075,Issé,47.617,-1.456
44076,Jans,47.624,-1.604
44078,Juigné-des-Moutiers,47.689,-1.212
44085,Louisfert,47.671,-1.426
44086,Lusanger,47.676,-1.582
44095,La Meilleraye-de-Bretagne,47.564,-1.394
44099,Moisdon-la-Rivière,47.622,-1.375
44105,Mouais,47.705,-1.665
44112,Noyal-sur-Brutz,47.771,-1.343
44121,Petit-Auverné,47.611,-1.278
44146,Rougé,47.77,-1.434
44148,Ruffigné,47.764,-1.521
44153,Saint-Aubin-des-Châteaux,47.706,-1.479
44170,Saint-Julien-de-Vouvantes,47.653,-1.229
44193,Saint-Vincent-des-Landes,47.656,-1.505
44197,Sion-les-Mines,47.729,-1.581
44199,Soudan,47.726,-1.29
44200,Soulvache,47.821,-1.448
44218,Villepot,47.77,-1.285
45001,Adon,47.764,2.798
45005,Andonville,48.274,2.023
45009,Aschères-le-Marché,48.112,2.01
45011,Attray,48.12,2.131
45012,Audeville,48.28,2.243
45015,Autruy-sur-Juine,48.277,2.092
45016,Autry-le-Châtel,47.595,2.602
45023,Batilly-en-Puisaye,47.611,2.886
45025,Bazoches-les-Gallerandes,48.162,2.052
45029,Beaulieu-sur-Loire,47.535,2.803
45037,Boisseaux,48.254,1.986
45040,Bonny-sur-Loire,47.577,2.839
45052,Breteau,47.677,2.889
45053,Briare,47.645,2.745
45060,La Bussière,47.735,2.747
45064,Cernoy-en-Berry,47.546,2.653
45065,Césarville-Dossainville,48.263,2.285
45066,Chailly-en-Gâtinais,47.936,2.528
45070,Champoulet,47.651,2.923
45080,Charmont-en-Beauce,48.238,2.115
45084,Châtenoy,47.916,2.406
45086,Châtillon-le-Roi,48.164,2.102
45087,Châtillon-sur-Loire,47.572,2.736
45088,Chaussy,48.163,1.994
45107,Coudroy,47.905,2.475
45112,La Cour-Marigny,47.89,2.584
45118,Crottes-en-Pithiverais,48.114,2.065
45120,Dammarie-en-Puisaye,47.633,2.861
45133,Engenville,48.234,2.236
45134,Épieds-en-Beauce,47.963,1.604
45135,Erceville,48.245,2.027
45138,Escrignelles,47.713,2.819
45141,Faverelles,47.587,2.937
45143,Feins-en-Gâtinais,47.747,2.837
45160,Greneville-en-Beauce,48.189,2.111
45170,Intville-la-Guétard,48.255,2.216
45174,Jouy-en-Pithiverais,48.15,2.132
45181,Léouville,48.223,2.087
45187,Lorris,47.863,2.498
45213,Montereau,47.835,2.562
45214,Montigny,48.108,2.113
45217,Morville-en-Beauce,48.255,2.159
45230,Noyers,47.909,2.536
45231,Oison,48.134,1.976
45238,Ousson-sur-Loire,47.6,2.795
45239,Oussoy-en-Gâtinais,47.901,2.637
45240,Outarville,48.214,2.022
45242,Ouzouer-des-Champs,47.876,2.71
45245,Ouzouer-sur-Trézée,47.675,2.81
45246,Pannecières,48.293,2.143
45251,Pierrefitte-ès-Bois,47.511,2.692
45256,Presnoy,47.958,2.559
45263,Rouvres-Saint-Jean,48.324,2.21
45276,Saint-Firmin-sur-Loire,47.606,2.699
45283,Saint-Hilaire-sur-Puiseaux,47.907,2.699
45310,Sermaises,48.298,2.203
45320,Thignonville,48.272,2.175
45321,Thimory,47.926,2.594
45323,Thou,47.58,2.896
45325,Tivernon,48.158,1.938
45332,Varennes-Changy,47.862,2.664
45334,Vieilles-Maisons-sur-Joudry,47.884,2.438
46001,Albas,44.461,1.24
46002,Albiac,44.768,1.813
46003,Alvignac,44.834,1.686
46004,Anglars,44.748,1.898
46005,Anglars-Juillac,44.486,1.209
46008,Les Arques,44.599,1.246
46012,Aynac,44.788,1.857
46015,Bagnac-sur-Célé,44.662,2.149
46016,Baladou,44.924,1.555
46018,Le Bastit,44.716,1.674
46022,Bélaye,44.451,1.19
46030,Bio,44.778,1.788
46033,Porte-du-Quercy,44.421,1.147
46034,Le Bourg,44.706,1.91
46047,Calès,44.795,1.546
46050,Cambayrac,44.43,1.287
46054,Caniac-du-Causse,44.63,1.656
46059,Carlucet,44.732,1.61
46060,Carnac-Rouffiac,44.417,1.222
46061,Cassagnes,44.563,1.128
46062,Castelfranc,44.505,1.224
46063,Castelnau-Montratier,44.262,1.348
46066,Cazals,44.646,1.221
46078,Couzou,44.77,1.632
46084,Creysse,44.899,1.595
46086,Cuzance,44.962,1.53
46089,Duravel,44.517,1.084
46090,Durbans,44.679,1.767
46094,Espédaillac,44.631,1.775
46096,Espeyroux,44.765,1.926
46104,Flaujac-Gare,44.707,1.772
46107,Floressas,44.458,1.115
46114,Frayssinet-le-Gélat,44.59,1.144
46118,Gignac,44.99,1.463
46126,Goujounac,44.575,1.201
46128,Gramat,44.764,1.716
46130,Grézels,44.468,1.15
46132,Issendolus,44.739,1.78
46134,Les Junies,44.541,1.224
46135,Labastide-du-Haut-Mont,44.829,2.114
46136,Labastide-du-Vert,44.515,1.266
46138,Cœur de Causse,44.648,1.58
46139,Labathude,44.736,1.985
46142,Lacapelle-Cabanac,44.473,1.073
46143,Lacapelle-Marival,44.725,1.936
46144,Lacave,44.84,1.558
46145,Lachapelle-Auzac,44.938,1.48
46147,Lagardelle,44.487,1.171
46153,Lanzac,44.87,1.47
46160,Latronquière,44.801,2.071
46161,Lauresses,44.784,2.109
46165,Lavergne,44.802,1.766
46170,Leyme,44.784,1.897
46171,Lherm,44.57,1.241
46178,Loupiac,44.826,1.473
46181,Lunegarde,44.684,1.693
46182,Luzech,44.486,1.276
46187,Mauroux,44.453,1.046
46189,Mayrinhac-Lentour,44.813,1.806
46192,Meyronne,44.868,1.589
46193,Miers,44.86,1.704
46195,Molières,44.79,1.94
46199,Montcabrier,44.551,1.082
46200,Montcléra,44.62,1.198
46201,Montcuq-en-Quercy-Blanc,44.336,1.212
46203,Montet-et-Bouxal,44.748,2.036
46206,Montlauzun,44.297,1.193
46207,Montredon,44.613,2.185
46208,Montvalent,44.874,1.636
46209,Nadaillac-de-Rouge,44.85,1.43
46213,Padirac,44.85,1.756
46214,Parnac,44.481,1.319
46218,Pescadoires,44.5,1.158
46220,Pinsac,44.861,1.519
46222,Pomarède,44.558,1.173
46223,Pontcirq,44.545,1.265
46225,Prayssac,44.514,1.187
46231,Puy-l'Évêque,44.517,1.136
46233,Quissac-en-Quercy,44.625,1.719
46235,Reilhac,44.702,1.726
46238,Rignac,44.806,1.704
46239,Le Roc,44.865,1.439
46240,Rocamadour,44.815,1.622
46242,Rudelle,44.729,1.878
46243,Rueyres,44.754,1.856
46244,Sabadel-Latronquière,44.727,2.066
46246,Saignes,44.789,1.821
46250,Saint-Caprais,44.613,1.155
46255,Saint-Cirgues,44.736,2.116
46260,Sainte-Colombe,44.72,2.013
46262,Lendou-en-Quercy,44.304,1.262
46263,Barguelonne-en-Quercy,44.36,1.225
46269,Saint-Hilaire,44.788,2.15
46277,Saint-Martin-le-Redon,44.534,1.034
46279,Saint-Maurice-en-Quercy,44.749,1.956
46292,Saint-Simon,44.701,1.828
46293,Saint-Sozy,44.882,1.551
46296,Saint-Vincent-Rive-d'Olt,44.449,1.314
46301,Sauzet,44.418,1.26
46302,Sénaillac-Latronquière,44.836,2.074
46303,Sénaillac-Lauzès,44.589,1.651
46305,Sérignac,44.428,1.086
46306,Sonac,44.692,1.855
46307,Soturac,44.508,1.024
46309,Souillac,44.907,1.464
46310,Soulomès,44.627,1.59
46314,Terrou,44.782,1.976
46317,Thégra,44.824,1.752
46318,Thémines,44.736,1.821
46319,Théminettes,44.718,1.85
46321,Touzac,44.496,1.06
46335,Villesèque,44.398,1.314
46336,Vire-sur-Lot,44.488,1.098
46337,Mayrac,44.9,1.546
46338,Bessonies,44.808,2.144
47002,Agmé,44.489,0.34
47003,Agnac,44.641,0.383
47005,Allemans-du-Dropt,44.623,0.286
47007,Allons,44.193,-0.08
47010,Antagnac,44.356,-0.002
47011,Anthé,44.374,0.955
47012,Anzex,44.286,0.17
47013,Argenton,44.384,0.067
47014,Armillac,44.556,0.39
47017,Auradou,44.341,0.815
47023,Beaugas,44.511,0.623
47025,Beauville,44.275,0.896
47026,Beauziac,44.314,0.033
47029,Blanquefort-sur-Briolance,44.609,0.96
47030,Blaymont,44.295,0.859
47033,Boudy-de-Beauregard,44.544,0.678
47034,Bouglon,44.404,0.1
47035,Bourgougnague,44.619,0.42
47036,Bourlens,44.425,0.973
47037,Bournel,44.632,0.677
47042,Brugnac,44.451,0.453
47044,Cahuzac,44.66,0.562
47047,Cambes,44.596,0.278
47048,Cancon,44.547,0.628
47052,Casteljaloux,44.312,0.084
47054,Castelmoron-sur-Lot,44.408,0.481
47055,Castelnaud-de-Gratecambe,44.502,0.683
47057,Castillonnès,44.639,0.606
47058,Caubeyres,44.258,0.217
47062,Cauzac,44.275,0.822
47063,Cavarc,44.682,0.642
47064,Cazideroque,44.404,0.93
47070,Condezaygues,44.488,0.909
47071,Coulx,44.474,0.467
47072,Courbiac,44.376,1.04
47073,Cours,44.326,0.593
47077,Cuzorn,44.547,0.949
47079,Dausse,44.388,0.889
47080,Dévillac,44.608,0.808
47082,Dondas,44.24,0.853
47083,Doudrac,44.664,0.68
47084,Douzains,44.636,0.552
47093,Fargues-sur-Ourbise,44.23,0.158
47096,Ferrensac,44.642,0.639
47099,Fongrave,44.405,0.53
47105,Frespech,44.315,0.823
47106,Fumel,44.508,0.98
47109,Gavaudun,44.569,0.893
47111,Granges-sur-Lot,44.367,0.47
47112,Grateloup-Saint-Gayrand,44.418,0.395
47114,Grézet-Cavagnan,44.38,0.126
47115,Guérin,44.412,0.059
47118,Hautesvignes,44.46,0.347
47119,Houeillès,44.193,0.042
47121,Labastide-Castel-Amouroux,44.346,0.127
47122,Labretonie,44.49,0.373
47123,Lacapelle-Biron,44.6,0.899
47124,Lacaussade,44.505,0.823
47126,Lachapelle,44.574,0.26
47132,Lalandusse,44.66,0.524
47135,Laparade,44.408,0.439
47136,Laperche,44.546,0.415
47141,Laussou,44.577,0.78
47142,Lauzun,44.645,0.47
47144,Lavergne,44.585,0.414
47148,Leyritz-Moncassin,44.333,0.176
47151,Loubès-Bernac,44.734,0.311
47152,Lougratte,44.59,0.624
47160,Masquières,44.407,1.042
47161,Massels,44.317,0.856
47162,Massoulès,44.34,0.871
47164,Mazières-Naresse,44.656,0.708
47168,Miramont-de-Guyenne,44.583,0.356
47170,Monbahus,44.539,0.525
47173,Monclar,44.444,0.521
47175,Monflanquin,44.52,0.758
47177,Monheurt,44.333,0.306
47178,Monségur,44.484,0.878
47179,Monsempron-Libos,44.501,0.931
47181,Montagnac-sur-Lède,44.538,0.847
47182,Montastruc,44.495,0.519
47183,Montauriol,44.613,0.581
47184,Montaut,44.606,0.682
47185,Montayral,44.468,0.983
47187,Monteton,44.613,0.252
47188,Montignac-de-Lauzun,44.569,0.473
47189,Montignac-Toupinerie,44.549,0.352
47190,Montpezat,44.342,0.534
47192,Monviel,44.566,0.547
47193,Moulinet,44.544,0.584
47194,Moustier,44.643,0.301
47198,Pailloles,44.475,0.648
47200,Parranquet,44.661,0.816
47202,Paulhiac,44.575,0.826
47203,Penne-d'Agenais,44.379,0.839
47204,Peyrière,44.576,0.305
47205,Pindères,44.272,0.0
47206,Pinel-Hauterive,44.463,0.568
47208,Pompogne,44.24,0.058
47212,Poussignac,44.353,0.075
47214,Puch-d'Agenais,44.329,0.261
47216,Puymiclan,44.513,0.315
47218,Puysserampion,44.6,0.319
47219,Rayet,44.669,0.769
47220,Razimet,44.352,0.231
47222,La Réunion,44.283,0.118
47223,Rives,44.656,0.738
47224,Romestaing,44.417,0.019
47226,Roumagne,44.625,0.342
47227,Ruffiac,44.368,0.037
47230,Saint-Aubin,44.475,0.84
47232,Saint-Barthélemy-d'Agenais,44.524,0.371
47235,Saint-Colomb-de-Lauzun,44.608,0.478
47239,Saint-Étienne-de-Fougères,44.414,0.559
47240,Saint-Étienne-de-Villeréal,44.612,0.762
47241,Saint-Eutrope-de-Born,44.578,0.708
47242,Saint-Front-sur-Lémance,44.565,0.998
47244,Sainte-Gemme-Martaillac,44.368,0.162
47245,Saint-Géraud,44.623,0.157
47247,Saint-Jean-de-Duras,44.689,0.303
47254,Saint-Martin-Curton,44.331,-0.025
47255,Saint-Martin-de-Beauville,44.229,0.818
47256,Saint-Martin-de-Villeréal,44.641,0.814
47259,Saint-Maurice-de-Lestapel,44.582,0.574
47264,Saint-Pardoux-Isaac,44.612,0.378
47265,Saint-Pastour,44.486,0.602
47272,Saint-Quentin-du-Dropt,44.681,0.599
47276,Saint-Sardos,44.339,0.49
47280,Saint-Sylvestre-sur-Lot,44.418,0.809
47283,Saint-Vite,44.467,0.934
47284,Salles,44.53,0.89
47286,Sauméjan,44.232,-0.021
47289,La Sauvetat-de-Savères,44.231,0.796
47290,La Sauvetat-du-Dropt,44.65,0.332
47291,La Sauvetat-sur-Lède,44.482,0.717
47292,Sauveterre-la-Lémance,44.587,1.038
47295,Savignac-sur-Leyze,44.483,0.793
47296,Ségalas,44.59,0.532
47297,Sembas,44.323,0.646
47299,Sérignac-Péboudou,44.616,0.532
47301,Seyches,44.549,0.292
47303,Soumensac,44.688,0.337
47306,Le Temple-sur-Lot,44.375,0.526
47307,Thézac,44.434,1.016
47309,Tombebœuf,44.519,0.452
47311,Tourliac,44.684,0.806
47312,Tournon-d'Agenais,44.392,0.996
47313,Tourtrès,44.51,0.418
47314,Trémons,44.418,0.89
47315,Trentels,44.446,0.864
47317,Verteuil-d'Agenais,44.469,0.404
47319,Villebramar,44.525,0.476
47320,Villefranche-du-Queyran,44.304,0.212
47324,Villeréal,44.633,0.76
47328,Saint-Georges,44.442,0.928
48005,Antrenas,44.588,3.254
48008,Arzenc-de-Randon,44.654,3.615
48010,Auroux,44.758,3.727
48019,Barre-des-Cévennes,44.254,3.671
48020,Bassurels,44.158,3.605
48021,La Bastide-Puylaurent,44.566,3.888
48028,Les Bondons,44.398,3.634
48032,Le Buisson,44.629,3.224
48036,Cassagnas,44.277,3.736
48038,Bel-Air-Val-d'Ance,44.856,3.655
48039,Chanac,44.45,3.345
48041,Chastanier,44.723,3.753
48043,Châteauneuf-de-Randon,44.648,3.686
48045,Chaudeyrac,44.642,3.751
48048,Cheylard-l'Évêque,44.632,3.81
48050,Bédouès-Cocurès,44.354,3.62
48051,Le Collet-de-Dèze,44.255,3.925
48055,Cultures,44.491,3.381
48056,Esclanèdes,44.481,3.367
48061,Florac Trois Rivières,44.316,3.583
48065,Fraissinet-de-Fourques,44.209,3.531
48067,Gabriac,44.178,3.711
48068,Gabrias,44.553,3.379
48069,Gatuzières,44.195,3.498
48070,Grandrieu,44.778,3.641
48072,Grèzes,44.516,3.344
48074,Hures-la-Parade,44.248,3.387
48075,Ispagnac,44.398,3.532
48080,Langogne,44.724,3.834
48086,Luc,44.637,3.866
48088,La Malène,44.302,3.314
48091,Marchastel,44.642,3.108
48092,Marvejols,44.558,3.288
48096,Meyrueis,44.172,3.452
48097,Moissac-Vallée-Française,44.158,3.791
48098,Molezon,44.219,3.695
48099,Bourgs sur Colagne,44.511,3.226
48100,Montbel,44.596,3.712
48103,Montrodat,44.558,3.33
48105,Naussac-Fontanes,44.757,3.8
48107,Palhers,44.52,3.308
48108,La Panouse,44.737,3.588
48112,Pierrefiche,44.685,3.732
48115,Le Pompidou,44.204,3.66
48116,Pont de Montvert - Sud Mont Lozère,44.374,3.769
48119,Prévenchères,44.519,3.92
48124,Recoules-de-Fumas,44.632,3.333
48126,Lachamp-Ribennes,44.65,3.386
48129,Rocles,44.703,3.786
48130,Rousses,44.194,3.574
48136,Saint-André-de-Lancize,44.274,3.795
48138,Saint-Bonnet-de-Chirac,44.504,3.277
48139,Saint Bonnet-Laval,44.817,3.722
48141,Mas-Saint-Chély,44.309,3.414
48144,Sainte-Croix-Vallée-Française,44.186,3.742
48146,Gorges du Tarn Causses,44.378,3.419
48148,Saint-Étienne-Vallée-Française,44.171,3.857
48150,Saint-Flour-de-Mercoire,44.681,3.829
48151,Saint-Frézal-d'Albuges,44.581,3.767
48152,Ventalon en Cévennes,44.294,3.867
48155,Saint-Germain-de-Calberte,44.222,3.81
48158,Saint-Hilaire-de-Lavit,44.253,3.854
48160,Saint-Jean-la-Fouillouse,44.71,3.69
48163,Saint-Julien-des-Points,44.26,3.961
48165,Saint-Laurent-de-Muret,44.599,3.175
48166,Cans et Cévennes,44.274,3.606
48168,Saint-Léger-de-Peyre,44.604,3.306
48170,Saint-Martin-de-Boubaux,44.194,3.918
48171,Saint-Martin-de-Lansuscle,44.223,3.751
48173,Saint-Michel-de-Dèze,44.24,3.885
48174,Saint-Paul-le-Froid,44.795,3.541
48178,Saint-Privat-de-Vallongue,44.285,3.824
48182,Saint-Sauveur-de-Ginestoux,44.702,3.615
48185,Les Salelles,44.485,3.274
48187,Les Salces,44.561,3.136
48193,Vebron,44.255,3.544
48194,Vialas,44.343,3.89
49008,Angrie,47.578,-0.968
49010,Armaillé,47.714,-1.138
49018,Baugé-en-Anjou,47.547,-0.109
49054,Candé,47.558,-1.035
49056,Carbay,47.732,-1.226
49061,Challain-la-Potherie,47.632,-1.072
49163,Jarzé Villages,47.558,-0.24
49178,Loiré,47.626,-0.965
49228,Noyant-Villages,47.507,0.11
49237,La Pellerine,47.459,0.132
49248,Ombrée d'Anjou,47.763,-1.193
49334,Sermaise,47.523,-0.216
50019,Aucey-la-Plaine,48.526,-1.475
50029,Barenton,48.608,-0.831
50040,Beauficel,48.742,-0.962
50042,Beauvoir,48.604,-1.528
50074,Brécey,48.725,-1.173
50088,Brouains,48.721,-0.967
50090,Buais-Les-Monts,48.519,-0.971
50112,La Chaise-Baudouin,48.765,-1.238
50124,La Chapelle-Urée,48.664,-1.149
50152,Les Cresnays,48.709,-1.114
50158,Cuves,48.729,-1.098
50193,Le Fresne-Poret,48.708,-0.821
50195,Gathemo,48.769,-0.964
50200,Ger,48.672,-0.803
50217,Le Grand-Celland,48.688,-1.173
50253,Huisnes-sur-Mer,48.612,-1.449
50256,Isigny-le-Buat,48.622,-1.183
50260,Juvigny les Vallées,48.679,-1.043
50263,Lapenty,48.569,-1.023
50271,Lingeard,48.738,-1.026
50274,Les Loges-Marchis,48.534,-1.086
50275,Les Loges-sur-Brécey,48.757,-1.161
50300,Le Mesnil-Adelée,48.7,-1.063
50312,Le Mesnil-Gilbert,48.722,-1.057
50315,Le Mesnillard,48.631,-1.081
50353,Le Mont-Saint-Michel,48.622,-1.533
50359,Mortain-Bocage,48.648,-0.932
50362,Moulines,48.548,-1.046
50371,Le Neufbourg,48.663,-0.947
50379,Notre-Dame-de-Livoye,48.747,-1.2
50391,Grandparigny,48.594,-1.082
50397,Perriers-en-Beauficel,48.736,-1.0
50399,Le Petit-Celland,48.698,-1.215
50410,Pontorson,48.569,-1.486
50428,Reffuveille,48.677,-1.112
50436,Romagny Fontenay,48.637,-0.981
50450,Saint-Barthélemy,48.684,-0.951
50452,Saint-Brice-de-Landelles,48.541,-1.132
50456,Saint-Clément-Rancoudray,48.669,-0.89
50462,Saint-Cyr-du-Bailleul,48.568,-0.827
50472,Saint-Georges-de-Livoye,48.737,-1.223
50474,Saint-Georges-de-Rouelley,48.615,-0.775
50484,Saint-Hilaire-du-Harcouët,48.572,-1.083
50495,Saint-Jean-du-Corail-des-Bois,48.772,-1.204
50499,Saint-Laurent-de-Cuves,48.749,-1.115
50514,Chaulieu,48.748,-0.861
50518,Saint-Martin-le-Bouillant,48.78,-1.159
50529,Saint-Nicolas-des-Bois,48.762,-1.192
50542,Saint-Pois,48.748,-1.058
50570,Savigny-le-Vieux,48.52,-1.025
50574,Servon,48.603,-1.411
50582,Sourdeval,48.713,-0.892
50589,Tanis,48.585,-1.443
50591,Le Teilleul,48.541,-0.878
50597,Tirepied-sur-Sée,48.724,-1.274
50628,Vernix,48.715,-1.228
51001,Ablancourt,48.81,4.531
51004,Allemanche-Launay-et-Soyer,48.607,3.791
51008,Ambrières,48.629,4.829
51009,Anglure,48.587,3.818
51010,Angluzelles-et-Courcelles,48.666,3.906
51015,Argers,49.067,4.858
51016,Arrigny,48.607,4.695
51017,Arzillières-Neuville,48.646,4.6
51022,Aulnay-l'Aître,48.826,4.568
51027,Auve,49.029,4.687
51032,Bagneux,48.561,3.832
51035,Bannes,48.792,3.926
51039,Bassu,48.834,4.693
51040,Bassuet,48.802,4.67
51041,Baudement,48.579,3.768
51047,Belval-en-Argonne,48.944,4.979
51053,Berzieux,49.16,4.802
51056,Bethon,48.614,3.612
51059,Bignicourt-sur-Marne,48.681,4.609
51060,Bignicourt-sur-Saulx,48.756,4.787
51062,Binarville,49.244,4.903
51065,Blacy,48.722,4.518
51066,Blaise-sous-Arzillières,48.671,4.585
51068,Blesme,48.732,4.777
51071,Bouchy-Saint-Genest,48.657,3.49
51080,Brandonvillers,48.586,4.568
51082,Braux-Sainte-Cohière,49.094,4.822
51083,Braux-Saint-Remy,49.024,4.865
51084,Bréban,48.579,4.392
51089,Brouillet,49.227,3.737
51090,Broussy-le-Grand,48.789,3.871
51094,Brusson,48.742,4.706
51095,Le Buisson,48.756,4.752
51097,Bussy-le-Château,49.059,4.532
51103,La Celle-sous-Chantemerle,48.606,3.686
51104,Cernay-en-Dormois,49.224,4.769
51122,Changy,48.78,4.679
51124,Chantemerle,48.619,3.645
51125,Chapelaine,48.58,4.481
51126,La Chapelle-Felcourt,49.04,4.755
51127,La Chapelle-Lasson,48.634,3.818
51132,Les Charmontois,48.965,4.997
51134,Châtelraould-Saint-Louvent,48.662,4.516
51138,Châtrices,49.04,4.945
51139,Chaudefontaine,49.1,4.87
51141,La Chaussée-sur-Marne,48.843,4.543
51143,Le Chemin,49.0,4.978
51144,Cheminon,48.744,4.92
51148,Cheppes-la-Prairie,48.818,4.442
51155,Clesles,48.533,3.827
51156,Cloyes-sur-Marne,48.661,4.642
51157,Coizard-Joches,48.829,3.864
51162,Conflans-sur-Seine,48.548,3.683
51164,Connantray-Vaurefroy,48.739,4.067
51165,Connantre,48.738,3.912
51167,Coole,48.739,4.392
51169,Corbeil,48.574,4.436
51176,Corroy,48.702,3.957
51182,Courcemain,48.618,3.933
51184,Courdemanges,48.68,4.509
51185,Courgivaux,48.713,3.491
51186,Courjeonnet,48.825,3.83
51191,Courtémont,49.14,4.783
51195,Couvrot,48.766,4.578
51197,La Croix-en-Champagne,49.069,4.661
51203,Cuperly,49.064,4.448
51206,Dampierre-le-Château,49.008,4.802
51211,Dommartin-Dampierre,49.066,4.824
51212,Dommartin-Lettrée,48.771,4.286
51213,Dommartin-sous-Hans,49.124,4.794
51214,Dommartin-Varimont,48.978,4.774
51215,Dompremy,48.733,4.738
51218,Val-de-Vière,48.819,4.745
51219,Drosnay,48.573,4.618
51220,Drouilly,48.77,4.512
51222,Éclaires,48.998,5.004
51223,Écollemont,48.615,4.74
51224,Écriennes,48.692,4.687
51226,Écury-le-Repos,48.808,4.027
51228,Élise-Daucourt,49.042,4.861
51229,Épense,48.974,4.832
51234,Esclavolles-Lurey,48.554,3.65
51241,Euvy,48.718,4.02
