Latitude,Longitude,Ville
48.2417434,4.5678815,Maison-des-Champs
48.7499255,4.4953323,Maisons-en-Champagne
48.0097921,4.1652771,Maisons-lès-Chaource
48.2897951,4.7868409,Maisons-lès-Soulaines
49.1022896,5.7011763,Maizeray
48.5846,6.0622,Maizières
48.5097657,3.7890245,Maizières-la-Grande-Paroisse
48.7199345,6.7751563,Maizières-lès-Vic
47.82772,5.6114653,Maizières-sur-Amance
47.2635,5.59638,Malans
43.927448,7.131329,Malaussène
49.3557323,5.8713898,Malavillers
46.5665122,4.6813344,Malay
47.7107,6.58372,Malbouhans
44.021459,5.159111,Malemort-du-Comtat
47.08532,4.508,Maligny
44.0469,6.1256,Mallemoisson
47.8652161,7.0351992,Malmerspach
49.1758776,4.8106142,Malmy
46.681277,3.8181952,Maltat
47.7311,5.78694,Malvillers
47.4520735,6.5423178,Mancenans
47.2609891,6.7788102,"Mancenans-
Lizerne"
49.4451687,6.458756,Manderen-Ritzing
47.4539214,6.8057107,Mandeure
48.2189,6.9964,Mandray
48.2188186,6.9962748,Mandray
48.4915675,5.39005,Mandres-en-Barrois
48.06214,5.33481,Mandres-la-Côte
47.6125774,6.7764311,Mandrevillars
43.9383,5.7675,Mane
49.3549,5.52686,Mangiennes
49.111379,5.5969276,Manheulles
47.12879,4.34166,Manlay
47.6168012,7.1055079,Manspach
47.927912,5.1954585,Marac
47.34692,5.34741,Marandeuil
48.1343827,4.8667722,Maranville
48.1633618,3.8524717,Maraye-en-Othe
48.2767456,5.0232615,Marbéville
47.862265,4.403988,Marcenay
47.14402,4.34864,Marcheseuil
49.0889983,5.6813594,Marchéville-en-Woëvre
46.2747868,4.0398531,Marcigny
47.8962123,5.5242539,Marcilly-en-Bassigny
48.3469883,3.6333951,Marcilly-le-Hayer
47.2525158,4.4058114,Marcilly-Ogny
48.5561602,3.7104874,Marcilly-sur-Seine
44.13,6.277,Marcoux
47.3204294,3.4082919,Marcy
47.8884564,5.204896,Mardor
44.03158,7.134933,Marie
46.6794552,4.458896,Marigny
47.35499,3.9369409,Marigny-l'Église
48.403192,3.7366675,Marigny-le-Châtel
47.2798748,3.6515133,"Marigny-sur-
Yonne"
48.8894492,6.7831568,Marimont-lès-Bénestroff
46.7218583,3.928042,Marly-sous-Issy
46.6187461,4.1341736,"Marly-sur-
Arroux"
47.6218355,4.3686785,Marmagne
47.58153,4.09624,Marmeaux
48.0098127,5.2368184,Marnay-sur-Marne
48.5131164,3.5590088,Marnay-sur-Seine
48.7177345,4.6255003,Marolles
48.1849003,4.3484902,Marolles-lès-Bailly
49.099862,5.8859834,Mars-la-Tour
46.8559125,3.0879963,Mars-sur-Allier
48.7896832,6.6086687,Marsal
48.60507,3.83552,Marsangis
48.11019,3.25664,Marsangy
43.353144,5.370941,Marseille 15e Arrondissement
43.36263,5.326653,Marseille 16e Arrondissement
48.6410327,5.444433,Marson-sur-Barboure
46.3894,5.69922,Martigna
49.5337428,5.1731132,Martincourt-sur-Meuse
47.5223736,6.5928827,Marvelise
49.4547462,5.4592206,Marville
47.6240961,3.9745332,Massangis
49.18703,4.74891,Massiges
47.90704,4.59694,Massingy
43.940676,7.126694,Massoins
47.4353534,6.7813974,Mathay
48.4185155,5.0441119,Mathons
48.6762651,4.6810377,Matignicourt-Goncourt
46.3069774,4.48214,Matour
49.2477439,5.5094093,Maucourt-sur-Orne
48.6687068,5.2522442,Maulan
47.7068873,4.6981625,Mauvilly
47.0478594,3.7822502,Maux
47.33359,5.42632,"Maxilly-sur-
Saône"
44.0569,5.1286,Mazan
44.023928,6.624756,Méailles
47.457239,6.6004639,Médière
48.9659829,7.3515608,Meisenthal
46.212964,4.017395,Melay
48.6613183,5.4674356,Méligny-le-Petit
47.7392,5.82698,Melin
47.8859052,6.1263847,Melincourt
47.7537772,6.580356,Mélisey
47.4444226,3.8233518,Menades
48.4217,6.6436,Ménarmont
48.4214006,6.642096,Ménarmont
48.650118,5.3556748,Menaucourt
47.7737108,4.8971123,Menesble
47.1352407,4.1473925,Ménessaire
46.5830889,5.1119291,Ménetreuil
48.6266451,5.2165126,Ménil-sur-Saulx
48.1071218,5.4149796,Mennouveaux
47.3667462,3.2788957,Menou
47.8086348,6.102898,Menoux
49.3177448,6.4252323,Menskirch
43.776548,7.499542,Menton
48.0311473,3.6307924,Mercy
49.3901142,5.7578871,Mercy-le-Bas
49.3677978,5.8257813,Mercy-le-Haut
48.76097,4.6666,Merlaut
49.37836,5.4798,Merles-sur-Loison
48.0961314,4.3888364,Merrey-sur-Arce
47.7989,3.3339,Merry-la-Vallée
47.6562314,3.4846272,Merry-Sec
47.5634015,3.6423908,"Merry-sur-
Yonne"
49.4622226,6.4180322,Merschweiller
47.7809,6.13627,Mersuay
46.8002294,5.1853325,Mervans
48.4813289,6.7772958,Merviller
47.9113911,7.2933428,Merxheim
48.5080851,3.8913919,Méry-sur-Seine
48.4883215,3.8822213,Mesgrigny
47.4169611,6.8886225,Meslières
48.4968699,4.1986203,Mesnil-la-Comtesse
48.454789,4.2683759,Mesnil-Lettre
48.3017099,3.7663316,Mesnil-Saint-Loup
46.6437472,4.743759,"Messey-sur-
Grosne"
47.2438029,2.9937839,"Mesves-sur-
Loire"
44.012447,5.225716,Méthamis
48.8129002,7.2109999,Metting
47.3916848,3.6390358,Metz-le-Comte
48.0764963,4.1071673,Metz-Robert
49.1058818,6.9585188,Metzing
47.6892795,4.6994997,Meulson
47.7721,6.2325,Meurcourt
46.9783803,4.7694038,Meursault
48.2012489,4.6244901,Meurville
46.4987592,5.7264751,Meussia
49.4997166,5.7804763,Mexy
47.9140437,7.3528308,Meyenheim
43.9975,6.1967,Mézel
47.7009023,3.1719604,Mézilles
47.5317508,6.920635,Méziré
47.2069729,3.8562787,Mhère
48.3092464,3.2339504,Michery
46.7818275,6.0374864,Mièges
47.6754306,3.5418082,Migé
47.9647312,3.5225691,Migennes
48.5327,6.7795,Mignéville
46.7738933,6.141891,Mignovillard
46.8420543,4.0010441,Millay
48.13511,5.42142,Millières
49.3980854,5.2062072,Milly-sur-Bradon
47.1503,4.49662,Mimeure
49.1704686,4.7166046,Minaucourt-le-Mesnil-lès-Hurlus
44.064,6.09,Mirabeau
43.586857,5.001526,Miramas
48.2902097,5.042936,Mirbel
47.3078883,4.3725839,Missery
48.8618967,6.9405345,Mittersheim
47.8709788,7.005077,Mitzach
44.103735,5.123749,Modène
47.5034096,7.2549728,Mœrnach
48.6208963,4.8934008,Moëslains
47.6295944,6.5496377,"Moffans-et-
Vacheresse"
49.242751,5.5305574,Mogeville
46.431063,5.7255731,"Moirans-en-
Montagne"
49.13279,4.88687,Moiremont
47.1969846,5.5244879,Moissey
47.330916,3.6982093,"Moissy-
Moulinot"
47.67601,4.82063,Moitron
47.7332912,5.7421264,Molay
47.935973,4.3556736,Molesme
48.23073,3.536,Molinons
47.0127069,4.5892118,Molinot
47.6478,6.37065,Mollans
47.8708281,6.9737997,Mollau
47.34362,4.21059,Molphey
48.8861466,6.8205469,Molring
47.3290199,3.6616376,"Monceaux-le-
Comte"
48.6488455,4.6561219,Moncetz-l'Abbaye
43.881965,5.395424,Monclar Champfleury Rocade Sud Barbière Croix Des Oiseaux
43.929411,4.82892,Monclar Champfleury Rocade Sud Barbière Croix Des Oiseaux- Avignon
48.7182252,6.6373914,Moncourt
47.8483265,3.5794275,Monéteau
44.070814,5.357552,Monieux
49.3456643,6.4148166,Monneren
46.7211023,5.797001,Monnet-la-Ville
46.4529,5.51322,Monnetay
43.7006,6.7156,Mons
46.6260356,3.8306675,Mont
49.3257335,5.8342916,Mont-Bonvillers
47.2385715,6.717366,"Mont-de-
Vougney"
49.4104045,5.1673715,Mont-devant-Sassey
47.090823,3.639476,Mont-et-Marré
47.9522473,3.6255038,"Mont-Saint-
Sulpice"
49.282103,3.6389239,Mont-Saint-Martin
46.7086122,5.8376992,"Mont-sur-
Monnet"
49.2601608,3.6806971,Mont-sur-Courville
48.1650409,3.0360448,"Montacher-
Villegardin"
46.4585,5.38581,"Montagna-le-
Reconduit"
47.2872,5.65997,Montagney
46.6578016,5.2692812,"Montagny-près-
Louhans"
47.363486,7.0223783,Montancy
47.3036991,6.8386182,Montandon
47.0814083,3.5994162,Montapas
47.6241674,4.3373194,Montbard
47.1758295,6.655095,Montbéliardot
46.4757878,4.8728657,Montbellet
49.2474697,5.0124307,Montblainville
47.4715587,6.9200987,Montbouton
44.589122,5.683537,Montbrand
48.9937434,7.306138,Montbronn
47.05986,4.65752,"Montceau-et-
Écharnant"
46.3514518,4.0446769,"Montceaux-
l'Étoile"
46.6207972,4.8430915,"Montceaux-
Ragny"
46.7904888,4.3884346,Montcenis
46.747427,4.4699684,Montchanin
44.4149,5.68182,Montclus
46.6994505,5.2927709,Montcony
47.9297,5.95791,Montcourt
46.3509433,5.6581455,Montcusel
48.9303349,6.8179208,Montdidier
47.9202132,6.0800417,Montdoré
47.3496097,6.8062962,Montécheroux
49.4203545,6.3811974,Montenach
48.7126403,4.1375817,Montépreux
47.7401,6.56095,Montessaux
49.2702276,5.1347285,Montfaucon-d'Argonne
46.3296555,5.4368772,Montfleur
43.4653,6.1144,Montfort-sur-Argens
48.59662,3.59399,Montgenost
46.9576912,4.2247001,Monthelon
49.8843041,4.7391751,Monthermé
48.2603803,4.6621904,Montier-en-l'Isle
48.5319985,5.2677095,Montiers-sur-Saulx
48.5170218,6.7998781,Montigny
47.57714,4.3436,"Montigny-
Montfort"
47.0272722,3.2904824,"Montigny-aux-
Amognes"
49.4323,5.15151,Montigny-devant-Sassey
47.1442775,3.8552309,"Montigny-en-
Morvan"
47.8650065,3.6810743,"Montigny-la-
Resle"
47.7990659,5.8119587,"Montigny-lès-
Cherlieu"
47.9534615,4.7781697,"Montigny-sur-
Aube"
46.7093408,5.7835858,"Montigny-sur-
l'Ain"
49.4804,5.6702,Montigny-sur-Chiers
50.0486005,4.7213404,Montigny-sur-Meuse
49.3140357,3.8015767,Montigny-sur-Vesle
47.5201865,3.7178922,Montillot
46.8067785,5.310094,Montjay
47.3492266,6.9025005,"Montjoie-le-
Château"
46.3792373,5.4936382,Montlainsia
44.049,5.844,Montlaux
47.3514117,4.280975,"Montlay-en-
Auxois"
47.89134,4.55899,"Montliot-et-
Courcelles"
46.9832931,6.0339897,Montmahoux
47.3517,5.3781,Montmançon
48.2103475,4.5517122,Montmartin-le-Haut
44.573595,5.871162,Montmaur
49.5194191,5.3672502,Montmédy
46.3316152,4.409799,Montmelard
47.2176,5.517,"Montmirey-la-
Ville"
47.2224,5.53366,"Montmirey-le-
Château"
46.7327465,4.0918898,Montmort
47.733711,4.792575,Montmoyen
46.5562476,5.1645134,"Montpont-en-
Bresse"
48.57179,3.5178,Montpothier
47.5420737,4.0362646,Montréal
46.6801,5.11366,Montret
48.4585,5.2368409,Montreuil-sur-Thonnance
47.1741052,3.7881678,Montreuillon
47.6126655,7.0324428,Montreux-Jeune
46.4208919,5.4859893,Montrevel
44.3821,5.7419,Montrond
46.7972655,5.8334023,Montrond
44.012154,5.609483,Montsalier
47.2146251,4.0246006,"Montsauche-
les-Settons"
48.442982,4.131372,Montsuzain
47.8152,5.98291,"Montureux-lès-
Baulay"
47.8597615,7.0486582,Moosch
47.5099146,7.2202122,Mooslargue
47.2792539,3.5468134,Moraches
49.1731334,5.5480679,Moranville
46.5363166,6.0169531,Morbier
48.5028024,4.3301123,Morembert
46.8006748,4.6012261,Morey
49.4435646,5.8105962,Morfontaine
49.233747,5.5806045,Morgemoulin
43.9625,6.4714,Moriez
46.9546983,4.5083666,Morlet
48.5792153,5.2466402,Morley
44.06884,5.1828,Mormoiron
44.203866,4.724121,Mornas
47.5472055,6.9341381,Morvillars
47.9185499,4.6289568,Mosson
47.2979898,5.6678031,Motey-Besuche
48.9331,8.1547,Mothern
48.931255,8.1531464,Mothern
49.2102043,5.7711308,Mouaville
47.6507521,3.5159801,Mouffy
43.943395,7.414742,Moulinet
46.9871868,3.811486,"Moulins-
Engilbert"
47.7078156,3.3361977,"Moulins-sur-
Ouanne"
49.1016331,5.7398535,Moulotte
46.7724516,5.9802168,"Mournans-
Charbonny"
47.1901116,3.7401765,"Mouron-sur-
Yonne"
48.6733409,6.7827274,Moussey
43.847152,6.222113,Moustiers-Sainte-Marie
48.9822819,7.4520095,Mouterhouse
49.2332157,5.9669258,Moutiers
47.6104024,3.1754267,"Moutiers-en-
Puisaye"
47.561482,4.2194248,"Moutiers-Saint-
Jean"
46.7907019,5.9398747,Moutoux
47.1706678,4.1527453,"Moux-en-
Morvan"
49.4637725,5.2158864,Mouzay
44.3996,5.5035,Moydans
47.549066,7.3741346,Muespach
48.8018805,6.6639302,Mulcey
48.9217,8.1472,Munchhausen
48.9196671,8.1484455,Munchhausen
47.8690055,7.4518168,Munchhouse
48.9154719,6.9037077,Munster
47.9233168,7.1571622,Murbach
47.2029607,3.1799102,Murlin
43.9553,5.2444,Murs
49.39194,5.24487,Murvaux
49.3380115,5.8244172,Murville
47.1636872,4.5171791,Musigny
48.3785791,5.1496728,Mussey-sur-Marne
47.2763176,5.5441042,Mutigney
49.3391904,5.6222975,Muzeray
48.637263,5.3771405,Naix-aux-Forges
48.7158584,5.3826319,Nançois-le-Grand
48.7131899,5.299843,Nançois-sur-Ornain
47.26155,3.19043,Nannay
48.6776504,5.2256563,Nant-le-Grand
48.6547462,5.2145053,Nant-le-Petit
49.2979543,5.1396734,Nantillois
48.63698,5.35096,Nantois
46.6198085,4.8154436,Nanton
48.5821686,5.0883817,Narcy
47.2346067,3.0682031,Narcy
48.9029859,6.8112749,Nébing
48.9558,8.1269,Neewiller-près-Lauterbourg
48.9549618,8.1262948,Neewiller-près-Lauterbourg
49.53802,5.22224,Nepvant
47.7762062,4.4305159,"Nesle-et-
Massoult"
48.6326113,3.5549207,Nesle-la-Reposte
47.3751545,6.7304521,"Neuchâtel-
Urtière"
47.3608924,3.7478165,Neuffontaines
49.81023,4.79524,Neufmanil
48.825,8.0867,Neuhaeusel
48.8237291,8.0856866,Neuhaeusel
47.9166893,3.4296293,Neuilly
47.9163896,5.4431877,Neuilly-l'Évêque
49.3533493,6.5564888,Neunkirchen-lès-Bouzonville
48.0418257,4.410544,Neuville-sur-Seine
48.2567612,3.7811542,Neuville-sur-Vanne
49.1614603,5.0589799,Neuvilly-en-Argonne
46.5901132,3.9344037,"Neuvy-
Grandchamp"
48.039892,3.7943809,Neuvy-Sautour
47.5234183,7.5156516,Neuwiller
46.9876601,3.1577203,Nevers
46.7361887,5.8859392,Ney
44.2825,6.0197,Nibles
47.8630218,4.3151508,Nicey
48.9733,8.1036,Niederlauterbach
48.9733424,8.1037078,Niederlauterbach
48.9067,8.0483,Niederroedern
48.906411,8.0485199,Niederrœdern
48.8628479,7.0303281,Niederstinzel
47.7129435,7.5082539,Niffer
48.074615,5.4372913,Ninville
43.935629,5.838351,Niozelles
47.6722709,3.8778883,Nitry
47.76605,4.57135,Nod-sur-Seine
48.1006049,4.570874,Noé-les-Mallets
48.0269782,5.3416877,Nogent
44.129508,4.8009239,Nogent- Orange
48.1441626,3.8043266,Nogent-en-Othe
47.6078061,4.3786625,"Nogent-lès-
Montbard"
48.4951633,4.3089787,Nogent-sur-Aube
48.492439,3.4978181,Nogent-sur-Seine
47.7941379,5.3754235,Noidant-Chatenoy
47.8291051,5.2545458,Noidant-le-Rocheux
47.349,6.76095,Noirefontaine
48.9462028,4.8112627,Noirlieu
47.9475696,4.4860131,"Noiron-sur-
Seine"
46.9517254,4.6333364,Nolay
48.4374386,5.0740533,Nomécourt
48.4184826,5.243121,Noncourt-sur-le-Rongeant
48.5507594,6.8811969,Nonhigny
48.6706273,4.6271791,Norrois
49.2792687,5.8092329,Norroy-le-Sec
44.315,5.7481,Nossage-et-Bénévent
49.4402406,5.0490899,Nouart
49.3584975,5.6403745,Nouillonpont
49.1044042,7.3742582,Nousseviller-lès-Bitche
49.814437,4.7445678,Nouzonville
44.1697,5.8339,Noyers-sur-Jabron
48.5085,4.09529,Nozay
46.7742329,6.0358513,Nozeroy
47.38298,3.69188,Nuars
47.7226352,4.20051,Nuits
49.2746965,6.5944792,Oberdorff
49.11864,7.2186154,Obergailbach
49.01722,7.92139,Oberhoffen-lès-Wissembourg
49.0153534,7.9210644,Oberhoffen-lès-Wissembourg
47.4581445,7.2335358,Oberlarg
48.9499,8.0683,Oberlauterbach
48.9490173,8.0683437,Oberlauterbach
47.6444161,7.3109536,Obermorschwiller
47.9227246,4.5571018,Obtrée
47.909675,6.9756051,Oderen
48.9997,7.1294,Oermingen
48.9991207,7.1284546,Oermingen
47.2078,5.55059,Offlanges
48.5467527,6.7246898,Ogéviller
48.69902,3.90361,Ognes
47.7608,5.85541,Oigney
47.4740703,3.4484711,Oisy
49.55604,5.22026,Olizy-sur-Chiers
49.1661,5.7627,Olley
47.4910127,7.3914151,Oltingue
48.723258,6.6869811,Ommeray
47.501619,6.6092809,Onans
44.02724,5.73359,Ongles
46.7951174,6.0111961,Onglières
46.9652205,3.8961904,Onlay
43.919411,5.921631,Oraison
47.879762,5.4505975,Orbigny-au-Mont
47.8829856,5.4332597,Orbigny-au-Val
47.7753956,5.2716761,Orcevaux
48.66914,4.73431,Orconte
47.2675694,6.7560862,"Orgeans-
Blanchefontaine"
47.7011363,4.6380828,Origny
48.4652151,3.7755135,Origny-le-Sec
47.9073008,5.1827826,Ormancey
49.1351955,7.3239023,Ormersviller
49.2384907,3.9569599,Ormes
47.8052949,6.3119677,Ormoiche
47.89,5.97827,Ormoy
49.252814,5.4718272,Ornes
44.3133,5.6963,Orpierre
47.934968,7.2330955,Orschwihr
48.5123154,4.2496471,Ortillon
47.3256495,6.5532577,Orve
48.4440315,3.8277634,Orvilliers-Saint-Julien
48.4929074,5.1922836,Osne-le-Val
48.4313569,3.729502,Ossey-les-Trois-Maisons
49.4945879,5.4423093,Othe
49.4425009,6.0183193,Ottange
48.865278,7.230278,Ottwiller
48.8643678,7.2301491,Ottwiller
47.3977629,3.4951915,Ouagne
47.6615696,3.418284,Ouanne
47.3474722,3.3497398,Oudan
46.5755187,4.1570013,Oudry
47.796,5.70283,Ouge
47.2406341,5.6682742,Ougney
47.0750507,3.7096275,Ougny
47.1859364,3.9456587,"Ouroux-en-
Morvan"
48.76705,4.68176,Outrepont
46.3235692,4.191555,Oyé
44.505443,5.805416,Oze
49.2299278,5.8408765,Ozerailles
48.3515712,3.3229016,Pailly
47.1464937,4.6273107,Painblanc
48.2343,3.71247,Paisy-Cosdon
47.6599214,6.5841234,Palante
46.5544749,4.2174032,Palinges
48.4749502,5.2875647,Pansey
49.1179364,5.7140813,Pareid
49.1569076,5.7275448,Parfondrupt
48.0314927,4.1983233,Pargues
47.3275173,3.4420871,Parigny-la-Rose
47.0916212,3.1475538,"Parigny-les-
Vaux"
46.9150284,4.6330226,Paris-l'Hôpital
47.765,3.3472,Parly
48.0342592,3.572558,Paroy-en-Othe
48.5133408,5.2570761,Paroy-sur-Saulx
48.4856472,3.7308496,Pars-lès-Romilly
49.023246,5.0062652,Passavant-en-Argonne
47.9682,6.04211,"Passavant-la-
Rochère"
46.5412837,4.5343419,Passy
47.3937036,6.4974837,Pays-de-Clerval
47.2324673,3.6271189,Pazy
43.594317,6.932373,Pégomas
47.8800004,5.3616175,Peigney
43.804182,7.401524,Peille
47.1938934,5.4800612,Peintre
44.1378,5.9572,Peipin
44.117416,6.904221,Péone
48.3492408,3.4061263,Perceneige
47.9636,3.82407,Percey
48.5483343,3.6256553,Périgny-la-Rose
46.4385322,4.8096295,Péronne
47.8644948,5.2686077,Perrancey-les-Vieux-Moulins
46.6148666,4.2147761,"Perrecy-les-
Forges"
46.8176014,4.5683853,Perreuil
46.668831,5.5844733,Perrigny
47.6896968,4.237202,"Perrigny-sur-
Armançon"
47.31063,5.44779,"Perrigny-sur-
l'Ognon"
46.5388252,3.838459,"Perrigny-sur-
Loire"
47.8114,5.1982232,Perrogney-les-Fontaines
49.4499019,4.3502776,Perthes
47.3168423,6.6799227,Péseux
47.2796,5.56743,Pesmes
48.871667,7.268056,Petersbach
48.8698861,7.2688962,Petersbach
49.4403,5.4935,Petit-Failly
49.0557175,7.3043723,Petit-Réderching
47.7219131,7.0070255,Petitefontaine
48.5296784,6.7430425,Pettonville
49.3694532,5.3939493,Peuvillers
43.8153,6.64306,Peyroules
47.502561,7.1667318,Pfetterhouse
49.2514457,6.4172527,Piblange
49.3085543,5.7846233,Piennes
44.032321,7.034683,Pierlas
47.4329105,3.7846771,Pierre-Perthuis
43.876613,7.080002,Pierrefeu
43.232697,6.140671,Pierrefeu-du-Var
47.3753473,6.840219,"Pierrefontaine-
lès-Blamont"
47.7975676,5.6586821,Pierremont-sur-Amance
49.4161,5.7127,Pierrepont
43.955252,5.834018,Pierrerue
48.0558057,3.147627,Piffonds
46.7003979,5.9070766,Pillemoine
49.3759233,5.5752024,Pillon
46.5043,5.50446,Pimorin
49.109433,5.6665025,Pintheville
44.181958,4.760857,Piolenc
47.1906947,6.6493847,"Plaimbois-du-
Miroir"
47.8530437,6.2174579,Plainemont
47.9919641,4.4774107,Plaines-Saint-Lange
48.173,7.014,Plainfaing
48.1728732,7.0148547,Plainfaing
47.7447487,4.379227,Planay
47.7210861,6.7322649,Plancher-Bas
47.7571993,6.739628,"Plancher-les-
Mines"
47.1363033,4.0163934,Planchez
48.5703961,3.9682337,Plancy-l'Abbaye
48.2710837,3.6521717,Planty
46.8066073,6.0288039,Plénise
46.7995332,6.0207487,Plénisette
47.8917234,5.4978181,Plesnoy
48.57598,3.58426,Plessis-Barbuise
48.35212,3.30506,"Plessis-Saint-
Jean"
48.6875462,3.8692493,Pleurs
48.7461193,4.6749985,Plichancourt
47.8655964,3.3930221,"Poilly-sur-
Tholon"
47.8826959,4.4542218,"Poinçon-lès-
Larrey"
47.7527215,5.6152099,Poinson-lès-Fayl
47.995227,5.3698716,Poinson-lès-Nogent
47.2243,5.50085,Pointre
47.9214228,5.4900796,Poiseul
47.11923,3.23081,Poiseux
48.4253178,5.2194317,Poissons
48.6854452,4.2582687,Poivres
47.8828,6.0714,"Polaincourt-et-
Clairefontaine"
44.69142,6.04619,Poligny
48.071,4.37091,Polisot
48.0593765,4.3803197,Polisy
47.6628776,6.352038,Pomoy
47.4191617,6.5237197,"Pompierre-sur-
Doubs"
47.2410236,5.385919,"Poncey-lès-
Athée"
47.1777278,5.3147014,Pont
47.3864496,6.7690738,"Pont-de-Roide-
Vermondans"
47.966,6.1288,Pont-du-Bois
46.7224027,5.775097,Pont-du-Navoy
48.5185158,3.5955059,Pont-sur-Seine
48.2852895,3.2045813,Pont-sur-Yonne
47.3047857,5.4127512,"Pontailler-sur-
Saône"
47.48899,3.85926,Pontaubert
48.7582171,4.7106368,Ponthion
47.9102153,3.7113825,Pontigny
43.406295,4.981098,Port-de-Bouc
43.390454,4.803429,Port-Saint-Louis-du-Rhône
48.8517911,7.0802218,Postroff
48.58737,3.64405,Potangis
47.9216652,4.5211755,Pothières
48.5411333,4.0663653,Pouan-les-Vallées
47.0761404,3.100566,"Pougues-les-
Eaux"
47.281411,2.9584492,"Pouilly-sur-
Loire"
49.54006,5.10767,Pouilly-sur-Meuse
48.0412604,5.2538726,Poulangy
47.3224099,3.7784414,"Pouques-
Lormes"
47.7559868,3.4120199,Pourrain
47.5130334,3.5268016,Pousseaux
48.306457,3.588818,Pouy-sur-Vannes
44.2208,6.4439,Prads-Haute-Bléone
47.7406017,5.1058906,Praslay
48.04588,4.196909,Praslin
47.59272,3.83166,Précy-le-Sec
47.6408662,3.6682821,Prégilbert
47.7624132,5.775283,Preigney
48.502639,4.0278761,Prémierfait
46.9220099,3.8517004,Préporché
47.7472206,5.6637726,Pressigny
49.3456914,5.7931671,Preutin-Higny
48.7798117,4.5154884,Pringy
47.7222278,6.1256288,Provenchère
47.546453,3.9552386,Provency
48.2303954,4.695095,Proverville
48.3681064,3.7700707,Prunay-Belleville
47.8702454,4.6622424,"Prusly-sur-
Ource"
43.7558,5.2703,Puget
43.974534,6.919756,Puget-Rostang
43.460645,6.681404,Puget-sur-Argens
43.964527,6.934605,Puget-Théniers
43.975275,6.019821,Puimichel
43.862813,6.127701,Puimoisson
47.733872,4.4614047,Puits
48.212291,4.5003783,Puits-et-Nuisement
46.9487302,4.7531515,"Puligny-
Montrachet"
47.8359062,7.3029778,Pulversheim
49.0530406,6.9316068,Puttelange-aux-Lacs
49.1555735,5.7933114,Puxe
49.0754433,5.8887582,Puxieux
43.759937,5.341415,Puyvert
47.3692941,3.9987602,"Quarré-les-
Tombes"
44.043295549999996,5.049887799209815,Quartier du Pous Du Plan- Carpentras
43.9320273,4.8403626,Quartier Saint-Chamand
43.959955,4.892693,Quartiers Nords Est-Avignon
47.776693,3.6504759,Quenne
47.7334,6.42881,Quers
47.6112947,4.266251,Quincerot
49.4961731,5.2962788,Quincy-Landzécourt
47.60783,4.25519,"Quincy-le-
Vicomte"
43.700617,6.038878,Quinson
48.5260831,5.0996314,Rachecourt-sur-Marne
47.8416,6.46962,"Raddon-et-
Chapendu"
47.475002,7.3661404,Raedersdorf
47.8876619,7.2835061,Raedersheim
48.9911504,7.2175102,Rahling
47.3235763,6.5907933,Rahon
47.8594,5.88601,Raincourt
48.5188345,4.2928207,Ramerupt
47.8922,6.7403,Ramonchamp
47.8934756,6.7396178,Ramonchamp
50.1168641,4.817337,Rancennes
46.597109,5.0903928,Rancy
47.3099571,6.5242584,Randevillers
47.4252934,6.5626781,Rang
47.8861316,7.0110798,Ranspach
47.5877765,7.4475152,Ranspach-le-Bas
47.5769147,7.4195478,Ranspach-le-Haut
47.9070745,5.9849475,Ranzevelle
49.02358,4.79401,Rapsécourt
49.0766479,5.1226129,Rarécourt
46.5266933,5.0134825,Ratenelle
46.645441,5.3028765,Ratte
48.9564,7.2406,Ratzwiller
48.9539704,7.2398985,Ratzwiller
48.812222,7.108333,Rauwiller
48.81156,7.1085172,Rauwiller
47.1856646,3.0769633,Raveau
47.7348928,4.226958,Ravières
46.424,5.80258,Ravilloles
47.5334452,6.7197796,Raynans
47.7797734,4.8607185,"Recey-sur-
Ource"
47.5079931,7.1120786,Réchésy
47.0409682,4.2698406,Reclesne
48.5407372,6.7261882,Réclonville
47.5738396,6.9810778,Recouvrance
49.493259,5.9189504,Rédange
44.103858,5.616417,Redortiers
48.6309081,5.4655473,Reffroy
47.8932253,7.3543762,Réguisheim
43.657937,6.131058,Régusse
48.5101741,6.7682759,Reherrey
49.5014297,5.7535172,Réhon
48.59903,6.7438212,Reillon
48.7188271,4.6691959,Reims-la-Brûlée
49.2702644,6.509277,Rémelfang
49.4071542,6.487134,Rémeling
49.2647432,6.6277712,Rémering
49.0351483,6.94,Rémering-lès-Puttelange
48.9511285,4.8758011,Remicourt
46.9075516,4.7224199,Remigny
46.8185284,3.8138356,Rémilly
49.443815,5.360907,Remoiville
47.3808052,6.7080236,"Rémondans-
Vaivre"
48.1479547,4.85685,Rennepont
47.6604961,7.0252432,Reppe
49.4438,6.3289,Rettel
44.087338,5.543633,Revest-du-Bion
43.883047,7.159309,Revest-les-Roches
44.010938,5.826517,Revest-Saint-Martin
49.34668,5.357572,Réville-aux-Bois
49.9421221,4.6374643,Revin
48.9031,7.1819,Rexingen
48.9011528,7.1804446,Rexingen
49.0403603,7.3913605,Reyersviller
48.2948007,5.3376166,Reynel
48.5471448,3.9968322,Rhèges
49.102124,5.6676835,Riaville
48.5443867,5.3535098,Ribeaucourt
49.0293131,6.9594785,Richeling
47.7492477,7.3682858,Riedisheim
48.9942,7.9539,Riedseltz
48.9928127,7.9539856,Riedseltz
47.9750616,4.6745114,Riel-les-Eaux
47.7649618,6.8862706,Riervescemont
47.5415161,7.287132,Riespach
